,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
985,CHEMBL269850,690.0,nM,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,6.161150909,315.06776227600005,4,3,1.7391,True
986,CHEMBL507536,690.0,nM,CC(C)(C)c1cnc(CSc2cnc(N)s2)o1,6.161150909,269.0656541,6,1,3.3031000000000015,True
987,CHEMBL1922121,690.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,6.161150909,397.259008612,8,3,3.6217000000000024,True
988,CHEMBL3943554,695.0,nM,CC(C)C1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1,6.158015195,474.285557708,8,3,3.4069000000000003,True
989,CHEMBL2163984,700.0,nM,Fc1ccc(Nc2cc(NC3CCCNC3)nc3ccnn23)cc1Cl,6.15490196,360.12655047600003,6,3,3.4293000000000013,True
990,CHEMBL3823030,700.0,nM,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,6.15490196,494.1945497840001,9,2,3.5459400000000016,True
991,CHEMBL477863,700.0,nM,CCCOc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)nc1O,6.15490196,479.034204056,6,3,2.581300000000001,True
992,CHEMBL133342,700.0,nM,CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,6.15490196,354.216809452,7,3,3.2021000000000015,True
993,CHEMBL460746,700.0,nM,O=C(NC(=S)Nc1ccc(O)c(-c2nc3ccccc3s2)c1)c1ccc([N+](=O)[O-])cc1,6.15490196,450.045646928,7,3,4.703900000000003,True
994,CHEMBL430507,700.0,nM,CN(C)CC(O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1,6.15490196,486.13377936800003,8,2,4.489980000000004,True
995,CHEMBL111897,705.0,nM,COc1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,6.151810883,257.11642672,3,2,2.548,True
996,CHEMBL3656841,706.0,nM,COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,6.151195299,512.2666521040001,8,3,4.876880000000003,True
997,CHEMBL2035055,710.0,nM,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,6.148741651,491.23549629600006,8,1,4.941500000000004,True
998,CHEMBL1760035,711.0,nM,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC,6.148130399,403.164439532,8,2,4.5378000000000025,True
999,CHEMBL5197170,720.0,nM,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,6.142667504,461.27907536,5,1,4.164400000000003,True
1000,CHEMBL2436977,720.0,nM,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5cnc6[nH]ccc6c5)c4c3)cc2)CC1,6.142667504,422.221894832,4,2,4.520600000000003,True
1001,CHEMBL203569,730.0,nM,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,6.13667714,387.1477439120001,8,3,2.2599,True
1002,CHEMBL443198,730.0,nM,O=C(CO)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,6.13667714,278.081518432,4,4,0.7319,True
1003,CHEMBL5190067,746.0,nM,[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@]2(C)O)C(=O)C32CC2)cc1,6.127261173,446.1815555179999,7,3,1.8099999999999996,True
1004,CHEMBL448316,750.0,nM,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cc(F)cc1F,6.124938737,367.125609412,4,4,1.5610999999999993,True
1006,CHEMBL5207871,760.0,nM,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O,6.119186408,447.263425296,5,1,3.774300000000003,True
1007,CHEMBL3892881,770.0,nM,CS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccc(F)cc3)n2)c1,6.113509275,498.133731572,6,2,6.060070000000004,True
1008,CHEMBL5169515,770.0,nM,C[C@@H]1CCC[C@H]1N1C(=O)C2(CC2)c2cnc(Nc3ccc(S(=O)(=O)NCCO)cc3)nc21,6.113509275,457.17837534399996,7,3,2.0575999999999994,True
1009,CHEMBL3655774,770.0,nM,CC[C@H](Nc1nc(NCc2ncccc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,6.113509275,383.243358548,8,3,3.294020000000002,True
1010,CHEMBL5177698,780.0,nM,CNc1nc(C(=O)/C=C/c2ccc(OC)cc2)c(C)s1,6.107905397,288.093248752,5,1,3.397920000000002,True
1011,CHEMBL3906489,780.0,nM,CCOC(=O)N=S(C)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,6.107905397,476.132982624,7,1,4.928300000000005,True
1012,CHEMBL1800218,790.0,nM,Nc1nccc(-c2cc(N3CCOCC3)ccc2O)n1,6.102372909,272.127325752,6,2,1.268,True
1013,CHEMBL83980,800.0,nM,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc21,6.096910013,340.20115938799995,7,3,2.8136000000000005,True
1014,CHEMBL5276424,802.0,nM,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](O)c4ccccc4)c3)cc12)c1ccccc1,6.095825632,449.18517497600004,5,4,5.022700000000003,True
1015,CHEMBL186396,812.0,nM,CN1CCN(CCOc2cc(F)c(C(=O)c3c(N)nc4ccc(C(=O)c5c(Cl)cccc5Cl)cn34)c(F)c2)CC1,6.090443971,587.13025146,8,1,4.589700000000003,True
1016,CHEMBL5268968,813.0,nM,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](CO)c4ccccc4)c3)cc12)c1ccccc1,6.089909454,463.20082504,5,4,5.0652000000000035,True
1018,CHEMBL3298311,821.0,nM,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](C)c1ccc(C(F)(F)F)c(F)c1)CC2,6.085656843,441.17878785600004,5,3,3.2561000000000018,True
1020,CHEMBL3655766,830.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(CC3CC3)c2n1)[C@@H](C)O,6.080921908,381.227708484,8,3,2.8147000000000015,True
1021,CHEMBL5089164,830.15,nM,Cn1ccc2cc(Nc3ncc(C(F)(F)F)c(N[C@H]4CC[C@@H](N)CC4)n3)ccc2c1=O,6.080843428,432.18854401600004,7,3,3.7727000000000013,True
1022,CHEMBL3822962,832.0,nM,CCc1c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)cnn1C1CCN(C(C)=O)CC1,6.079876674,464.1839851000001,8,1,4.130600000000003,True
1023,CHEMBL5092606,834.9,nM,CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cc1,6.078365539,422.2041940800001,6,3,3.622600000000001,True
1024,CHEMBL456163,850.0,nM,CC(=O)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,6.070581074,262.086603812,3,3,1.7594999999999996,True
1026,CHEMBL3927078,850.0,nM,CS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccccc3)n2)c1,6.070581074,480.14315338399996,6,2,5.920970000000004,True
1027,CHEMBL5196783,850.0,nM,CCCn1cc(/C=N/N=C2\C(=O)Nc3ccc(C)cc32)c2ccccc21,6.070581074,344.16371126,4,1,4.135020000000003,True
1029,CHEMBL489245,870.0,nM,COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,6.060480747,450.00765495999997,5,3,2.406100000000001,True
1030,CHEMBL329040,871.0,nM,NS(=O)(=O)c1cccc(Nc2cc(-c3ccc(F)cc3)n[nH]2)c1,6.059981845,332.0743248760001,4,3,2.6068000000000007,True
1031,CHEMBL189440,896.0,nM,N#C/C=C(\c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1)c1c(F)cccc1F,6.04769199,436.094723884,5,1,4.659180000000002,True
1032,CHEMBL1801932,900.0,nM,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,6.045757491,380.26884502400003,6,3,4.395800000000003,True
1033,CHEMBL315837,900.0,nM,CC(C)n1cnc2c(NC3CCCC3)nc(NCCCO)nc21,6.045757491,318.216809452,7,3,2.5560000000000005,True
1034,CHEMBL3673435,913.0,nM,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,6.039529222,371.164519784,4,2,3.1396000000000006,True
1038,CHEMBL1800461,940.0,nM,Nc1nc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)cc(N2CCOCC2)n1,6.026872146,373.17500421600005,9,4,-0.19020000000000037,True
1039,CHEMBL193287,960.0,nM,N[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,6.017728767,256.132411132,3,3,1.9255999999999993,True
1040,CHEMBL515631,960.0,nM,CCCOc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(C(C)(C)C)cc32)cc1O,6.017728767,409.200156344,6,3,3.2742000000000027,True
1041,CHEMBL3125732,984.0,nM,COc1ccc(-c2nc3cc(-c4csc(C(N)=O)c4)cnc3[nH]2)cc1,6.007004902,350.0837466880001,5,2,3.4609000000000014,True
1042,CHEMBL187969,984.0,nM,CN(C)CCOc1cc(F)c(C(=O)c2c(N)nc3ccc(C(=O)c4c(Cl)cccc4Cl)cn23)c(F)c1,6.007004902,532.0880523,7,1,4.903900000000004,True
1043,CHEMBL504155,990.0,nM,CC(=O)Nc1c[nH]nc1-c1nc2ccccc2[nH]1,6.004364805,241.096359972,3,3,1.9113999999999995,True
1044,CHEMBL114577,990.0,nM,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Br)c1,6.004364805,305.01637410399996,2,2,3.3019000000000016,True
1045,CHEMBL340259,992.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21,6.003488328,485.195070964,7,1,3.226600000000002,True
1046,CHEMBL1922122,1000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,6.0,411.274658676,8,3,4.011800000000003,True
1047,CHEMBL1234088,1000.0,nM,O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,6.0,398.050732308,6,3,3.349000000000001,True
1048,CHEMBL5283398,1000.0,nM,CN(C)CCCNC(=O)Cc1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,6.0,465.2852233600001,7,3,3.666000000000002,True
1049,CHEMBL513330,1000.0,nM,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,6.0,336.08902209600006,6,1,3.4518000000000004,True
1050,CHEMBL191845,1000.0,nM,O=C1NC2C=CC=CC2/C1=C/Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,6.0,400.066382372,6,3,2.4803000000000006,True
1051,CHEMBL1964248,1000.0,nM,CN(C)CCNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,6.0,386.141261564,5,3,1.9315999999999993,True
1052,CHEMBL4560679,1000.0,nM,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,6.0,387.116524036,7,2,3.6064700000000007,True
1053,CHEMBL101311,1000.0,nM,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,6.0,447.12288033600004,7,3,4.571900000000003,True
1054,CHEMBL101810,1000.0,nM,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C(F)(F)F)ccc3F)n2)cc1,6.0,465.17878785600004,7,3,4.423000000000003,True
1055,CHEMBL101119,1000.0,nM,CN(C)CC(O)COc1ccc(Nc2cc(N(CC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,6.0,486.13377936800003,8,2,4.489980000000004,True
1056,CHEMBL446024,1000.0,nM,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1,6.0,294.084078948,6,1,2.160499999999999,True
1057,CHEMBL326310,1000.0,nM,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Cl)c1,6.0,261.066889684,2,2,3.192800000000001,True
1058,CHEMBL122264,1000.0,nM,c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,6.0,323.17461029200007,5,2,4.055600000000003,True
1059,CHEMBL127907,1000.0,nM,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,6.0,297.11134134,6,2,3.0962000000000014,True
1060,CHEMBL3823297,1030.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.987162775,477.16800068800006,8,1,3.865400000000002,True
1061,CHEMBL480391,1040.0,nM,CN1CCN(c2cccc3nc(-c4n[nH]c5cc(-c6ccc(N)cc6)ccc45)[nH]c23)CC1,5.982966661,423.21714380000003,5,3,4.107200000000002,True
1062,CHEMBL5277013,1049.0,nM,N[C@@H](Cc1ccccc1)C(=O)Nc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1,5.979224512,476.19607400800004,5,4,4.385700000000003,True
1063,CHEMBL562030,1053.0,nM,Cn1nc(C(=O)NCc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,5.977571629,410.185509324,6,2,3.649300000000002,True
1064,CHEMBL186401,1068.0,nM,Nc1nc2ccc(C(=O)c3ccccc3C(F)(F)F)cn2c1C(=O)c1c(F)cccc1F,5.971428747,445.08496772399997,5,1,4.675500000000002,True
1065,CHEMBL3920205,1070.0,nM,CC1CCN(C2CCN(c3ccc(Nc4ncc5cc6n(c5n4)C4(CCCCC4)CNC6=O)nc3)CC2)C1,5.970616222,514.316857836,8,2,4.283300000000003,True
1066,CHEMBL112582,1070.0,nM,CN1CCC(c2c(O)cc(O)c3c(=O)cc(SC(C)(C)C)oc23)C(O)C1,5.970616222,379.14534389999994,7,3,2.8748000000000014,True
1067,CHEMBL1081425,1070.0,nM,N[C@H](CNc1cnc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1,5.970616222,428.12825226800004,5,2,5.359000000000003,True
1068,CHEMBL522751,1070.0,nM,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(I)ccc21,5.970616222,467.99709027600005,4,1,4.096300000000002,True
1069,CHEMBL3890528,1080.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12,5.966576245,432.2386075160001,8,3,2.3823,True
1070,CHEMBL1809194,1100.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Br)c(-c2cnc3ccccn23)n1,5.958607315,521.1174851080001,8,1,3.9745000000000026,True
1071,CHEMBL5188442,1100.0,nM,COc1cc(F)ccc1-c1ccnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc12,5.958607315,418.180504196,5,1,4.271800000000003,True
1072,CHEMBL3965161,1100.0,nM,COc1cc(F)ccc1-c1nc(Nc2cccc(CS(C)(=N)=O)c2)ncc1F,5.958607315,404.111853256,6,2,4.350570000000002,True
1074,CHEMBL2348162,1100.0,nM,Nc1nccc(-n2cc(-c3cccnc3)c3cnccc32)n1,5.958607315,288.112344384,6,1,2.4597000000000007,True
1075,CHEMBL1809044,1100.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,5.958607315,477.16800068800006,8,1,3.865400000000002,True
1076,CHEMBL1922210,1100.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,5.958607315,397.259008612,8,3,3.6217000000000024,True
1077,CHEMBL489853,1100.0,nM,COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(-c4ccoc4)cc32)cc1O,5.958607315,390.121571676,6,3,3.061500000000002,True
1078,CHEMBL4637085,1110.0,nM,COc1cc(/C=C2\Oc3cc4occc4c(OC)c3C2=O)ccc1OCC(=O)Nc1ccccc1,5.954677021,471.131802012,7,1,5.083700000000004,True
1079,CHEMBL245732,1126.0,nM,CN(C)CC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,5.948461609,412.17783710000003,5,2,3.2428000000000017,True
1081,CHEMBL553,1140.0,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,5.943095149,393.16885621599994,7,1,3.405100000000002,True
1082,CHEMBL505673,1160.0,nM,COc1cccc2c(C3=C(c4cn(C)c5ccc(Br)cc45)C(=O)NC3=O)coc12,5.935542011,450.02151906,5,1,4.262800000000002,True
1083,CHEMBL5287796,1180.0,nM,COc1cc(O)c2c(=O)cc(-c3ccc(N4CCN(C)CC4)cc3)oc2c1N1CCNCC1,5.928117993,450.22670544000005,8,2,2.3356000000000003,True
1084,CHEMBL2436978,1180.0,nM,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,5.928117993,421.22664586400003,3,2,5.125600000000004,True
1085,CHEMBL479127,1200.0,nM,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,5.920818754,293.06880783200006,4,1,3.296000000000001,True
1086,CHEMBL280074,1200.0,nM,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,5.920818754,298.154209196,7,3,1.3795999999999995,True
1088,CHEMBL178268,1200.0,nM,CC(C)COc1cc(Nc2ccc(S(C)(=O)=O)cc2)n2ncc(C(C)C)c2n1,5.920818754,402.17256169200004,7,1,4.034600000000003,True
1089,CHEMBL361231,1200.0,nM,CC(C)COc1cc(Nc2ccc(S(=O)(=O)N(C)C)cc2)n2ncc(C(C)C)c2n1,5.920818754,431.1991107880001,7,1,3.881400000000003,True
1090,CHEMBL477259,1200.0,nM,CCCOc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(C4CCCC4)cc32)cc1O,5.920818754,421.200156344,6,3,3.6343000000000028,True
1091,CHEMBL496754,1200.0,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CCCCC1,5.920818754,423.2382731680001,5,4,3.2394000000000016,True
1092,CHEMBL16484,1200.0,nM,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccnc3)cc12,5.920818754,346.14053120400007,4,1,4.921000000000004,True
1093,CHEMBL3916385,1250.0,nM,CCN(CC)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,5.903089987,502.31685783600005,8,2,4.283300000000003,True
1094,CHEMBL4115060,1250.0,nM,C[C@@H](O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,5.903089987,490.28047232800003,9,3,2.4755000000000003,True
1095,CHEMBL3975020,1260.0,nM,CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nn2)CC1,5.899629455,475.28080667600005,9,2,2.8981000000000003,True
1096,CHEMBL245335,1264.0,nM,CCNC(=O)N1CCC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,5.898252926,398.16218703600003,4,3,3.884100000000002,True
1097,CHEMBL4592358,1270.0,nM,CC(C)C/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccc(Br)cc1)CCC2,5.896196279,412.089873392,4,1,5.069180000000004,True
1098,CHEMBL51709,1280.0,nM,CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2)C3=O)CC1,5.89279003,351.147058152,5,2,3.523200000000002,True
1099,CHEMBL3986852,1280.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCN(CC5CC5)CC4)cn3)nc12,5.89279003,486.2855577080001,8,2,3.5047000000000024,True
1100,CHEMBL186204,1294.0,nM,Cc1ccccc1C(=O)c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1,5.888065724,391.11323316000005,5,1,3.9651200000000015,True
1101,CHEMBL3799935,1300.0,nM,Nc1ncc(-c2ccccc2)cc1-c1nc2ccccc2[nH]1,5.886056648,286.12184644800004,3,2,3.874100000000002,True
1102,CHEMBL1234009,1300.0,nM,c1ccc2c(c1)Cc1c-2n[nH]c1-c1ccncc1,5.886056648,233.095297352,2,1,3.0429000000000004,True
1103,CHEMBL490240,1300.0,nM,O=C1NC(=O)c2ccc(C3CCCC3)cc2/C1=C/NCc1cc(O)c(-c2ccoc2)cn1,5.886056648,429.168856216,6,3,4.105500000000002,True
1104,CHEMBL4450322,1300.0,nM,C=CC(=O)Nc1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)cc1,5.886056648,515.264487916,5,4,3.849700000000002,True
1105,CHEMBL1980391,1330.0,nM,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,5.876148359,356.08401696800007,4,2,4.745320000000002,True
1106,CHEMBL3908669,1350.0,nM,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cn3)nc12,5.869666232,502.2804723280001,9,2,2.8836000000000013,True
1107,CHEMBL3668457,1360.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(O)CO)CC3)cc12,5.866461092,397.18016984799993,5,3,2.8199000000000014,True
1108,CHEMBL2011931,1370.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2)cc1,5.863279433,443.09568704400004,5,3,3.7242000000000015,True
1109,CHEMBL3823914,1380.0,nM,CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,5.860120914,464.1839851000001,8,1,4.185040000000003,True
1111,CHEMBL5270781,1400.0,nM,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,5.853871964,414.180423944,7,1,3.2687000000000017,True
1112,CHEMBL3798762,1400.0,nM,CN(C)C(=O)c1cccc(-c2cnc(N)c(-c3nc4cccc(N5CCNCC5)c4n3C)n2)c1,5.853871964,456.2386075160001,8,2,2.3909000000000002,True
1113,CHEMBL233152,1400.0,nM,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C#N)c3)c(O)c(=O)c2c1,5.853871964,412.072907232,7,2,2.5912000000000006,True
1114,CHEMBL301138,1410.0,nM,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccccc21,5.850780887,342.100442308,4,1,3.4917000000000016,True
1115,CHEMBL3125721,1450.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(-c4nc(C(N)=O)cs4)cnc3[nH]2)cc1,5.838631998,519.205258788,8,4,3.9643000000000015,True
1116,CHEMBL16171,1460.0,nM,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,5.835647144,284.068473484,5,2,2.8798000000000004,True
1117,CHEMBL3894204,1460.0,nM,CN(C)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nn2)CC1,5.835647144,475.28080667600005,9,2,2.8981000000000003,True
1118,CHEMBL3919361,1460.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cn3)nc12,5.835647144,516.2961223920001,9,2,3.2737000000000016,True
1119,CHEMBL232743,1500.0,nM,Cc1cc(N2C(=O)CCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.823908741,381.0848518199999,7,3,2.5386200000000017,True
1120,CHEMBL458926,1500.0,nM,CC(C)Nc1cc(Cl)nc2c(C#N)cnn12,5.823908741,235.06247299999998,5,1,2.07468,True
1121,CHEMBL59073,1500.0,nM,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc2c1CCOC2=O,5.823908741,310.09535692799994,4,2,2.2289000000000003,True
1122,CHEMBL116047,1500.0,nM,O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Br,5.823908741,305.01637410399996,2,2,3.3019000000000016,True
1123,CHEMBL115125,1500.0,nM,Cc1cc(NC(=O)c2ccccc2)n[nH]1,5.823908741,201.090211972,2,2,1.9704199999999996,True
1124,CHEMBL3915889,1500.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)cn3)nc12,5.823908741,514.3168578360002,8,2,4.427400000000004,True
1125,CHEMBL1242973,1500.0,nM,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,5.823908741,424.1522031079999,7,3,3.5869000000000018,True
1126,CHEMBL3701062,1500.0,nM,Cc1nccc(-c2ccc(C(=O)N3CCOCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,5.823908741,432.13530359200007,5,1,3.559820000000001,True
1127,CHEMBL573108,1500.0,nM,CC(C)(C(N)=O)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,5.823908741,546.1702489520001,7,5,3.0401000000000007,True
1128,CHEMBL248176,1517.0,nM,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,5.819014419,398.16218703600003,4,3,3.884100000000002,True
1129,CHEMBL3956661,1520.0,nM,CC1(C)CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1CC1CC1,5.818156412,514.316857836,8,2,4.283300000000002,True
1130,CHEMBL3824296,1520.0,nM,Cc1nn(C2CCNCC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.818156412,422.1734204160001,8,2,3.926140000000003,True
1131,CHEMBL3890659,1580.0,nM,CCN(CC)C1CCN(C2CCN(c3ccc(Nc4ncc5cc6n(c5n4)C4(CCCCC4)CNC6=O)nc3)CC2)C1,5.801342913,571.3747070600001,9,2,4.357600000000002,True
1132,CHEMBL2035054,1600.0,nM,CN1C/C=C/COCc2ccc(o2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,5.795880017,475.258339916,8,1,4.473000000000003,True
1133,CHEMBL232934,1600.0,nM,Cc1cc(N2CCCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.795880017,367.10558726399995,6,3,3.0120200000000024,True
1134,CHEMBL457208,1600.0,nM,O=C(Cc1ccccc1)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,5.795880017,338.11790394,3,3,2.9823000000000004,True
1135,CHEMBL3663760,1600.0,nM,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,5.795880017,325.15904048,3,2,3.8446000000000025,True
1136,CHEMBL477064,1600.0,nM,CCCOc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,5.795880017,479.03420405599996,6,3,2.5813,True
1137,CHEMBL231928,1600.0,nM,CCN(CC)c1cc(C)cc2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc12,5.795880017,355.141972772,6,3,3.7314200000000026,True
